# dataset: GeoCSV2.0
# created: 2021-07-01 14:08:58 UTC (netCDF_2_GeoCSV_3D.py)
# netCDF_file: SoCal-BergEtAl2021-UpperCrustVsandVpVs.r0.0.nc
# delimiter: |
# global_title: Southern California Bayesian model of upper crust to near-surface Vs and near-suface Vp/Vs.
# global_id: SoCal_BergEtAl2021_UpperCrustVsandVpVs
# global_data_revision: r.0.0
# global_summary: SoCal_BergEtAl2021_UpperCrustVsandVpVs is a model of Vs in the near-surface into the upper crust and Vp/Vs in the near-surface, both with defined uncertainties, determined from Bayesian joint inversion of ambient-noise Rayleigh phase velocity and ellipticity, along with the first 2s of teleseismic receiver functions.
# global_keywords: seismic, tomography, shear wave, vs, vp/vs, Bayesian
# global_Conventions: CF-1.0
# global_Metadata_Conventions: Unidata Dataset Discovery v1.0
# global_acknowledgment: Model was provided by Dr Elizabeth Berg, ; Department of Geology and Geophysics University of Utah
# global_history: 2021-07-01 14:08:58 UTC Converted to GeoCSV by netCDF_2_GeoCSV_3D.py ,V.2020.273 from SoCal-BergEtAl2021-UpperCrustVsandVpVs.r0.0.nc; 2021-06-30 19:28:56 UTC Converted to netCDF by GeoCSV_2_netCDF_3D.py v2021.088 from SoCal_BergEtAl2021_UpperCrustVsandVpVs.csv; 
# global_comment: model converted to netCDF by IRIS EMC
# global_geospatial_lat_min: 32.79999923706055
# global_geospatial_lat_max: 35.79999923706055
# global_geospatial_lat_units: degrees_north
# global_geospatial_lat_resolution: 0.05000000074505806
# global_geospatial_lon_min: -120.30000305175781
# global_geospatial_lon_max: -115.0999984741211
# global_geospatial_lon_units: degrees_east
# global_geospatial_lon_resolution: 0.05000000074505806
# global_geospatial_vertical_min: 0.0
# global_geospatial_vertical_max: 20.0
# global_geospatial_vertical_units: km
# global_geospatial_vertical_positive: down
# global_NCO: netCDF Operators version 4.7.5 (Homepage = http://nco.sf.net, Code = http://github.com/nco/nco)
# global_netcdf_file: SoCal_BergEtAl2021_UpperCrustVsandVpVs.nc
# global_reference: Berg et al. (2021)
# global_reference_pid: doi:10.1029/2021GL092626
# global_author_name: E. M. Berg
# global_author_email: eliza.m.berg@gmail.com
# global_author_institution: Department of Geology and Geophysics, University of Utah, Salt Lake City, UT
# global_author_url: https://elizaberg.com/
# global_repository_name: EMC
# global_repository_institution: IRIS DMC
# global_repository_pid: doi:10.17611/dp/emc.2021.scabergetal.1
# latitude_column: latitude
# latitude_long_name: Latitude; positive north
# latitude_units: degrees_north
# latitude_standard_name: latitude
# longitude_column: longitude
# longitude_long_name: Longitude; positive east
# longitude_units: degrees_east
# longitude_standard_name: longitude
# depth_column: depth
# depth_long_name: depth below earth surface
# depth_units: km
# depth_positive: down
# vs_column: vs
# vs_long_name: Shear Velocity
# vs_display_name: S Velocity (km/s)
# vs_units: km.s-1
# vpvs_column: vpvs
# vpvs_long_name: Vp/Vs Ratio
# vpvs_display_name: Ratio P Velocity to S Velocity (dimensionless)
# vpvs_units: count
# stdvs_column: stdvs
# stdvs_long_name: Standard Deviation Shear Velocity
# stdvs_display_name: Uncertainty Vs (km/s)
# stdvs_units: km.s-1
# stdvpvs_column: stdvpvs
# stdvpvs_long_name: Standard Deviation Ratio P Velocity to S Velocity (dimensionless)
# stdvpvs_display_name: Uncertainty Vp/Vs (dimensionless)
# stdvpvs_units: count
latitude|longitude|depth|vs|vpvs|stdvs|stdvpvs
32.85|-118.15|6.0|nan|nan|nan|nan
32.85|-118.1|6.0|nan|nan|nan|nan
32.85|-118.05|6.0|nan|nan|nan|nan
32.85|-118.0|6.0|nan|nan|nan|nan
32.85|-117.95|6.0|nan|nan|nan|nan
32.85|-117.9|6.0|nan|nan|nan|nan
32.85|-117.85|6.0|nan|nan|nan|nan
32.85|-117.8|6.0|nan|nan|nan|nan
32.85|-117.75|6.0|nan|nan|nan|nan
32.85|-117.7|6.0|nan|nan|nan|nan
32.85|-117.65|6.0|nan|nan|nan|nan
32.85|-117.6|6.0|nan|nan|nan|nan
32.85|-117.55|6.0|nan|nan|nan|nan
32.85|-117.5|6.0|nan|nan|nan|nan
32.85|-117.45|6.0|nan|nan|nan|nan
32.85|-117.4|6.0|nan|nan|nan|nan
32.85|-117.35|6.0|nan|nan|nan|nan
32.85|-117.3|6.0|nan|nan|nan|nan
32.85|-117.25|6.0|nan|nan|nan|nan
32.85|-117.2|6.0|3.33953|nan|0.5262|nan
32.85|-117.15|6.0|3.32079|nan|0.52829|nan
32.85|-117.1|6.0|3.31928|nan|0.52381|nan
32.85|-117.05|6.0|3.31966|nan|0.52494|nan
32.85|-117.0|6.0|3.37375|nan|0.49303|nan
32.85|-116.95|6.0|3.39249|nan|0.48028|nan
32.85|-116.9|6.0|3.40775|nan|0.48186|nan
32.85|-116.85|6.0|3.41935|nan|0.48636|nan
32.85|-116.8|6.0|3.45396|nan|0.48455|nan
32.85|-116.75|6.0|3.45862|nan|0.5075|nan
32.85|-116.7|6.0|3.46951|nan|0.51668|nan
32.85|-116.65|6.0|3.46859|nan|0.53105|nan
32.85|-116.6|6.0|3.46324|nan|0.55668|nan
32.85|-116.55|6.0|3.4158|nan|0.60504|nan
32.85|-116.5|6.0|3.40269|nan|0.60597|nan
32.85|-116.45|6.0|3.40305|nan|0.59109|nan
32.85|-116.4|6.0|3.3704|nan|0.61098|nan
32.85|-116.35|6.0|3.36034|nan|0.61246|nan
32.85|-116.3|6.0|3.34554|nan|0.61543|nan
32.85|-116.25|6.0|3.26769|nan|0.61999|nan
32.85|-116.2|6.0|3.25084|nan|0.61876|nan
32.85|-116.15|6.0|3.20976|nan|0.62605|nan
32.85|-116.1|6.0|3.27673|nan|0.62817|nan
32.85|-116.05|6.0|3.32281|nan|0.64135|nan
32.85|-116.0|6.0|3.34675|nan|0.64599|nan
32.85|-115.95|6.0|3.38891|nan|0.63428|nan
32.85|-115.9|6.0|3.46581|nan|0.65308|nan
32.85|-115.85|6.0|3.50088|nan|0.66206|nan
32.85|-115.8|6.0|3.51249|nan|0.67663|nan
32.85|-115.75|6.0|3.53956|nan|0.68249|nan
32.85|-115.7|6.0|3.53996|nan|0.69342|nan
32.85|-115.65|6.0|3.52238|nan|0.70203|nan
32.85|-115.6|6.0|3.53065|nan|0.70812|nan
32.85|-115.55|6.0|3.52237|nan|0.71239|nan
32.85|-115.5|6.0|3.52163|nan|0.71561|nan
32.85|-115.45|6.0|3.50493|nan|0.71697|nan
32.85|-115.4|6.0|3.51658|nan|0.7195|nan
32.85|-115.35|6.0|3.51627|nan|0.72108|nan
32.85|-115.3|6.0|3.54348|nan|0.72766|nan
32.85|-115.25|6.0|nan|nan|nan|nan
32.85|-115.2|6.0|nan|nan|nan|nan
32.85|-115.15|6.0|nan|nan|nan|nan
32.85|-115.1|6.0|nan|nan|nan|nan
32.9|-120.3|6.0|nan|nan|nan|nan
32.9|-120.25|6.0|nan|nan|nan|nan
32.9|-120.2|6.0|nan|nan|nan|nan
32.9|-120.15|6.0|nan|nan|nan|nan
32.9|-120.1|6.0|nan|nan|nan|nan
32.9|-120.05|6.0|nan|nan|nan|nan
32.9|-120.0|6.0|nan|nan|nan|nan
32.9|-119.95|6.0|nan|nan|nan|nan
32.9|-119.9|6.0|nan|nan|nan|nan
32.9|-119.85|6.0|nan|nan|nan|nan
32.9|-119.8|6.0|nan|nan|nan|nan
32.9|-119.75|6.0|nan|nan|nan|nan
32.9|-119.7|6.0|nan|nan|nan|nan
32.9|-119.65|6.0|nan|nan|nan|nan
32.9|-119.6|6.0|nan|nan|nan|nan
32.9|-119.55|6.0|nan|nan|nan|nan
32.9|-119.5|6.0|nan|nan|nan|nan
32.9|-119.45|6.0|nan|nan|nan|nan
32.9|-119.4|6.0|nan|nan|nan|nan
32.9|-119.35|6.0|nan|nan|nan|nan
32.9|-119.3|6.0|nan|nan|nan|nan
32.9|-119.25|6.0|nan|nan|nan|nan
32.9|-119.2|6.0|nan|nan|nan|nan
32.9|-119.15|6.0|nan|nan|nan|nan
32.9|-119.1|6.0|nan|nan|nan|nan
32.9|-119.05|6.0|nan|nan|nan|nan
32.9|-119.0|6.0|nan|nan|nan|nan
32.9|-118.95|6.0|nan|nan|nan|nan
32.9|-118.9|6.0|nan|nan|nan|nan
32.9|-118.85|6.0|nan|nan|nan|nan
32.9|-118.8|6.0|nan|nan|nan|nan
32.9|-118.75|6.0|nan|nan|nan|nan
32.9|-118.7|6.0|nan|nan|nan|nan
32.9|-118.65|6.0|nan|nan|nan|nan
32.9|-118.6|6.0|nan|nan|nan|nan
32.9|-118.55|6.0|nan|nan|nan|nan
32.9|-118.5|6.0|nan|nan|nan|nan
32.9|-118.45|6.0|nan|nan|nan|nan
32.9|-118.4|6.0|nan|nan|nan|nan
32.9|-118.35|6.0|nan|nan|nan|nan
32.9|-118.3|6.0|nan|nan|nan|nan
32.9|-118.25|6.0|nan|nan|nan|nan
32.9|-118.2|6.0|nan|nan|nan|nan
32.9|-118.15|6.0|nan|nan|nan|nan
32.9|-118.1|6.0|nan|nan|nan|nan
32.9|-118.05|6.0|nan|nan|nan|nan
32.9|-118.0|6.0|nan|nan|nan|nan
32.9|-117.95|6.0|nan|nan|nan|nan
32.9|-117.9|6.0|nan|nan|nan|nan
32.9|-117.85|6.0|nan|nan|nan|nan
32.9|-117.8|6.0|nan|nan|nan|nan
32.9|-117.75|6.0|nan|nan|nan|nan
32.9|-117.7|6.0|nan|nan|nan|nan
32.9|-117.65|6.0|nan|nan|nan|nan
32.9|-117.6|6.0|nan|nan|nan|nan
32.9|-117.55|6.0|nan|nan|nan|nan
32.9|-117.5|6.0|nan|nan|nan|nan
32.9|-117.45|6.0|nan|nan|nan|nan
32.9|-117.4|6.0|nan|nan|nan|nan
32.9|-117.35|6.0|nan|nan|nan|nan
32.9|-117.3|6.0|nan|nan|nan|nan
32.9|-117.25|6.0|3.36945|nan|0.51443|nan
32.9|-117.2|6.0|3.36007|nan|0.51418|nan
32.9|-117.15|6.0|3.35051|nan|0.51505|nan
32.9|-117.1|6.0|3.35452|nan|0.50664|nan
32.9|-117.05|6.0|3.36985|nan|0.4945|nan
32.9|-117.0|6.0|3.36853|nan|0.47735|nan
32.9|-116.95|6.0|3.40227|nan|0.46397|nan
32.9|-116.9|6.0|3.43004|nan|0.45633|nan
32.9|-116.85|6.0|3.43443|nan|0.47128|nan
32.9|-116.8|6.0|3.45794|nan|0.48118|nan
32.9|-116.75|6.0|3.47408|nan|0.49989|nan
32.9|-116.7|6.0|3.47717|nan|0.51406|nan
32.9|-116.65|6.0|3.4836|nan|0.53693|nan
32.9|-116.6|6.0|3.47321|nan|0.54995|nan
32.9|-116.55|6.0|3.4468|nan|0.57542|nan
32.9|-116.5|6.0|3.41621|nan|0.5887|nan
32.9|-116.45|6.0|3.3986|nan|0.5938|nan
32.9|-116.4|6.0|3.36689|nan|0.61121|nan
32.9|-116.35|6.0|3.35158|nan|0.61424|nan
32.9|-116.3|6.0|3.33818|nan|0.61693|nan
32.9|-116.25|6.0|3.28167|nan|0.61991|nan
32.9|-116.2|6.0|3.25805|nan|0.61685|nan
32.9|-116.15|6.0|3.22633|nan|0.62572|nan
32.9|-116.1|6.0|3.27672|nan|0.62855|nan
32.9|-116.05|6.0|3.32383|nan|0.64613|nan
32.9|-116.0|6.0|3.36308|nan|0.6488|nan
32.9|-115.95|6.0|3.42892|nan|0.65241|nan
32.9|-115.9|6.0|3.48007|nan|0.66316|nan
32.9|-115.85|6.0|3.54727|nan|0.66609|nan
32.9|-115.8|6.0|3.59966|nan|0.67058|nan
32.9|-115.75|6.0|3.61912|nan|0.69097|nan
32.9|-115.7|6.0|3.55251|nan|0.70084|nan
32.9|-115.65|6.0|3.57135|nan|0.71254|nan
32.9|-115.6|6.0|3.55915|nan|0.71846|nan
32.9|-115.55|6.0|3.55672|nan|0.72256|nan
32.9|-115.5|6.0|3.54992|nan|0.72513|nan
32.9|-115.45|6.0|3.54675|nan|0.7272|nan
32.9|-115.4|6.0|3.54457|nan|0.72954|nan
32.9|-115.35|6.0|3.5422|nan|0.7301|nan
32.9|-115.3|6.0|3.54102|nan|0.72966|nan
32.9|-115.25|6.0|3.52461|nan|0.72835|nan
32.9|-115.2|6.0|nan|nan|nan|nan
32.9|-115.15|6.0|nan|nan|nan|nan
32.9|-115.1|6.0|nan|nan|nan|nan
32.95|-120.3|6.0|nan|nan|nan|nan
32.95|-120.25|6.0|nan|nan|nan|nan
32.95|-120.2|6.0|nan|nan|nan|nan
32.95|-120.15|6.0|nan|nan|nan|nan
32.95|-120.1|6.0|nan|nan|nan|nan
32.95|-120.05|6.0|nan|nan|nan|nan
32.95|-120.0|6.0|nan|nan|nan|nan
32.95|-119.95|6.0|nan|nan|nan|nan
32.95|-119.9|6.0|nan|nan|nan|nan
32.95|-119.85|6.0|nan|nan|nan|nan
32.95|-119.8|6.0|nan|nan|nan|nan
32.95|-119.75|6.0|nan|nan|nan|nan
32.95|-119.7|6.0|nan|nan|nan|nan
32.95|-119.65|6.0|nan|nan|nan|nan
32.95|-119.6|6.0|nan|nan|nan|nan
32.95|-119.55|6.0|nan|nan|nan|nan
32.95|-119.5|6.0|nan|nan|nan|nan
32.95|-119.45|6.0|nan|nan|nan|nan
32.95|-119.4|6.0|nan|nan|nan|nan
32.95|-119.35|6.0|nan|nan|nan|nan
32.95|-119.3|6.0|nan|nan|nan|nan
32.95|-119.25|6.0|nan|nan|nan|nan
32.95|-119.2|6.0|nan|nan|nan|nan
32.95|-119.15|6.0|nan|nan|nan|nan
32.95|-119.1|6.0|nan|nan|nan|nan
32.95|-119.05|6.0|nan|nan|nan|nan
32.95|-119.0|6.0|nan|nan|nan|nan
32.95|-118.95|6.0|nan|nan|nan|nan
32.95|-118.9|6.0|nan|nan|nan|nan
32.95|-118.85|6.0|nan|nan|nan|nan
32.95|-118.8|6.0|nan|nan|nan|nan
32.95|-118.75|6.0|nan|nan|nan|nan
32.95|-118.7|6.0|nan|nan|nan|nan
32.95|-118.65|6.0|nan|nan|nan|nan
32.95|-118.6|6.0|nan|nan|nan|nan
32.95|-118.55|6.0|nan|nan|nan|nan
32.95|-118.5|6.0|nan|nan|nan|nan
32.95|-118.45|6.0|nan|nan|nan|nan
32.95|-118.4|6.0|nan|nan|nan|nan
32.95|-118.35|6.0|nan|nan|nan|nan
32.95|-118.3|6.0|nan|nan|nan|nan
32.95|-118.25|6.0|nan|nan|nan|nan
32.95|-118.2|6.0|nan|nan|nan|nan
32.95|-118.15|6.0|nan|nan|nan|nan
32.95|-118.1|6.0|nan|nan|nan|nan
32.95|-118.05|6.0|nan|nan|nan|nan
32.95|-118.0|6.0|nan|nan|nan|nan
32.95|-117.95|6.0|nan|nan|nan|nan
32.95|-117.9|6.0|nan|nan|nan|nan
32.95|-117.85|6.0|nan|nan|nan|nan
32.95|-117.8|6.0|nan|nan|nan|nan
32.95|-117.75|6.0|nan|nan|nan|nan
32.95|-117.7|6.0|nan|nan|nan|nan
32.95|-117.65|6.0|nan|nan|nan|nan
32.95|-117.6|6.0|nan|nan|nan|nan
32.95|-117.55|6.0|nan|nan|nan|nan
32.95|-117.5|6.0|nan|nan|nan|nan
32.95|-117.45|6.0|nan|nan|nan|nan
32.95|-117.4|6.0|nan|nan|nan|nan
32.95|-117.35|6.0|nan|nan|nan|nan
32.95|-117.3|6.0|nan|nan|nan|nan
32.95|-117.25|6.0|3.3762|nan|0.50858|nan
32.95|-117.2|6.0|3.3936|nan|0.5024|nan
32.95|-117.15|6.0|3.38798|nan|0.49903|nan
32.95|-117.1|6.0|3.36391|nan|0.50357|nan
32.95|-117.05|6.0|3.37094|nan|0.48315|nan
32.95|-117.0|6.0|3.39052|nan|0.46879|nan
32.95|-116.95|6.0|3.40405|nan|0.45318|nan
32.95|-116.9|6.0|3.43077|nan|0.44361|nan
32.95|-116.85|6.0|3.44646|nan|0.44725|nan
32.95|-116.8|6.0|3.47005|nan|0.47242|nan
32.95|-116.75|6.0|3.48785|nan|0.4925|nan
32.95|-116.7|6.0|3.50064|nan|0.5043|nan
32.95|-116.65|6.0|3.50156|nan|0.5264|nan
32.95|-116.6|6.0|3.49185|nan|0.53977|nan
32.95|-116.55|6.0|3.47366|nan|0.54993|nan
32.95|-116.5|6.0|3.43646|nan|0.57028|nan
32.95|-116.45|6.0|3.40825|nan|0.58046|nan
32.95|-116.4|6.0|3.36273|nan|0.61211|nan
32.95|-116.35|6.0|3.33768|nan|0.61708|nan
32.95|-116.3|6.0|3.33067|nan|0.61846|nan
32.95|-116.25|6.0|3.28305|nan|0.61303|nan
32.95|-116.2|6.0|3.26269|nan|0.61449|nan
32.95|-116.15|6.0|3.23793|nan|0.62039|nan
32.95|-116.1|6.0|3.28465|nan|0.63829|nan
32.95|-116.05|6.0|3.33272|nan|0.64615|nan
32.95|-116.0|6.0|3.38764|nan|0.65626|nan
32.95|-115.95|6.0|3.45238|nan|0.66488|nan
32.95|-115.9|6.0|3.52023|nan|0.66953|nan
32.95|-115.85|6.0|3.63153|nan|0.67615|nan
32.95|-115.8|6.0|3.62886|nan|0.68994|nan
32.95|-115.75|6.0|3.5959|nan|0.70262|nan
32.95|-115.7|6.0|3.57754|nan|0.71315|nan
32.95|-115.65|6.0|3.58788|nan|0.71824|nan
32.95|-115.6|6.0|3.55628|nan|0.72565|nan
32.95|-115.55|6.0|3.55203|nan|0.72862|nan
32.95|-115.5|6.0|3.5459|nan|0.73134|nan
32.95|-115.45|6.0|3.54141|nan|0.73332|nan
32.95|-115.4|6.0|3.53906|nan|0.73358|nan
32.95|-115.35|6.0|3.53873|nan|0.73251|nan
32.95|-115.3|6.0|3.53831|nan|0.73235|nan
32.95|-115.25|6.0|3.50621|nan|0.72989|nan
32.95|-115.2|6.0|3.49462|nan|0.72421|nan
32.95|-115.15|6.0|nan|nan|nan|nan
32.95|-115.1|6.0|nan|nan|nan|nan
33.0|-120.3|6.0|nan|nan|nan|nan
33.0|-120.25|6.0|nan|nan|nan|nan
33.0|-120.2|6.0|nan|nan|nan|nan
33.0|-120.15|6.0|nan|nan|nan|nan
33.0|-120.1|6.0|nan|nan|nan|nan
33.0|-120.05|6.0|nan|nan|nan|nan
33.0|-120.0|6.0|nan|nan|nan|nan
33.0|-119.95|6.0|nan|nan|nan|nan
33.0|-119.9|6.0|nan|nan|nan|nan
33.0|-119.85|6.0|nan|nan|nan|nan
33.0|-119.8|6.0|nan|nan|nan|nan
33.0|-119.75|6.0|nan|nan|nan|nan
33.0|-119.7|6.0|nan|nan|nan|nan
33.0|-119.65|6.0|nan|nan|nan|nan
33.0|-119.6|6.0|nan|nan|nan|nan
33.0|-119.55|6.0|nan|nan|nan|nan
33.0|-119.5|6.0|nan|nan|nan|nan
33.0|-119.45|6.0|nan|nan|nan|nan
33.0|-119.4|6.0|nan|nan|nan|nan
33.0|-119.35|6.0|nan|nan|nan|nan
33.0|-119.3|6.0|nan|nan|nan|nan
33.0|-119.25|6.0|nan|nan|nan|nan
33.0|-119.2|6.0|nan|nan|nan|nan
33.0|-119.15|6.0|nan|nan|nan|nan
33.0|-119.1|6.0|nan|nan|nan|nan
33.0|-119.05|6.0|nan|nan|nan|nan
33.0|-119.0|6.0|nan|nan|nan|nan
33.0|-118.95|6.0|nan|nan|nan|nan
33.0|-118.9|6.0|nan|nan|nan|nan
33.0|-118.85|6.0|nan|nan|nan|nan
33.0|-118.8|6.0|nan|nan|nan|nan
33.0|-118.75|6.0|nan|nan|nan|nan
33.0|-118.7|6.0|nan|nan|nan|nan
33.0|-118.65|6.0|nan|nan|nan|nan
33.0|-118.6|6.0|nan|nan|nan|nan
33.0|-118.55|6.0|nan|nan|nan|nan
33.0|-118.5|6.0|nan|nan|nan|nan
33.0|-118.45|6.0|nan|nan|nan|nan
33.0|-118.4|6.0|nan|nan|nan|nan
33.0|-118.35|6.0|nan|nan|nan|nan
33.0|-118.3|6.0|nan|nan|nan|nan
33.0|-118.25|6.0|nan|nan|nan|nan
33.0|-118.2|6.0|nan|nan|nan|nan
33.0|-118.15|6.0|nan|nan|nan|nan
33.0|-118.1|6.0|nan|nan|nan|nan
33.0|-118.05|6.0|nan|nan|nan|nan
33.0|-118.0|6.0|nan|nan|nan|nan
33.0|-117.95|6.0|nan|nan|nan|nan
33.0|-117.9|6.0|nan|nan|nan|nan
33.0|-117.85|6.0|nan|nan|nan|nan
33.0|-117.8|6.0|nan|nan|nan|nan
33.0|-117.75|6.0|nan|nan|nan|nan
33.0|-117.7|6.0|nan|nan|nan|nan
33.0|-117.65|6.0|nan|nan|nan|nan
33.0|-117.6|6.0|nan|nan|nan|nan
33.0|-117.55|6.0|nan|nan|nan|nan
33.0|-117.5|6.0|3.42911|nan|0.55679|nan
33.0|-117.45|6.0|3.42483|nan|0.54867|nan
33.0|-117.4|6.0|3.406|nan|0.53404|nan
33.0|-117.35|6.0|3.39224|nan|0.51148|nan
33.0|-117.3|6.0|3.38309|nan|0.50684|nan
33.0|-117.25|6.0|3.3841|nan|0.50798|nan
33.0|-117.2|6.0|3.38138|nan|0.50484|nan
33.0|-117.15|6.0|3.4068|nan|0.49585|nan
33.0|-117.1|6.0|3.40299|nan|0.4842|nan
33.0|-117.05|6.0|3.39452|nan|0.47236|nan
33.0|-117.0|6.0|3.40072|nan|0.46505|nan
33.0|-116.95|6.0|3.408|nan|0.45768|nan
33.0|-116.9|6.0|3.42399|nan|0.44341|nan
33.0|-116.85|6.0|3.43149|nan|0.44437|nan
33.0|-116.8|6.0|3.47541|nan|0.48005|nan
33.0|-116.75|6.0|3.49353|nan|0.49184|nan
33.0|-116.7|6.0|3.52192|nan|0.50381|nan
33.0|-116.65|6.0|3.53575|nan|0.49943|nan
33.0|-116.6|6.0|3.54209|nan|0.49093|nan
33.0|-116.55|6.0|3.50774|nan|0.51736|nan
33.0|-116.5|6.0|3.46843|nan|0.542|nan
33.0|-116.45|6.0|3.42329|nan|0.56291|nan
33.0|-116.4|6.0|3.35261|nan|0.6061|nan
33.0|-116.35|6.0|3.34154|nan|0.605|nan
33.0|-116.3|6.0|3.31288|nan|0.60559|nan
33.0|-116.25|6.0|3.27979|nan|0.60833|nan
33.0|-116.2|6.0|3.26995|nan|0.6086|nan
33.0|-116.15|6.0|3.24908|nan|0.62063|nan
33.0|-116.1|6.0|3.28605|nan|0.64218|nan
33.0|-116.05|6.0|3.33576|nan|0.65044|nan
33.0|-116.0|6.0|3.3788|nan|0.66767|nan
33.0|-115.95|6.0|3.4811|nan|0.67531|nan
33.0|-115.9|6.0|3.58454|nan|0.6849|nan
33.0|-115.85|6.0|3.61002|nan|0.6929|nan
33.0|-115.8|6.0|3.57872|nan|0.7075|nan
33.0|-115.75|6.0|3.56584|nan|0.71694|nan
33.0|-115.7|6.0|3.59514|nan|0.72086|nan
33.0|-115.65|6.0|3.57838|nan|0.73717|nan
33.0|-115.6|6.0|3.54829|nan|0.73393|nan
33.0|-115.55|6.0|3.54011|nan|0.7354|nan
33.0|-115.5|6.0|3.54866|nan|0.74393|nan
33.0|-115.45|6.0|3.53412|nan|0.73699|nan
33.0|-115.4|6.0|3.53557|nan|0.73518|nan
33.0|-115.35|6.0|3.53576|nan|0.7347|nan
33.0|-115.3|6.0|3.50521|nan|0.73164|nan
33.0|-115.25|6.0|3.49398|nan|0.72577|nan
33.0|-115.2|6.0|3.47044|nan|0.71978|nan
33.0|-115.15|6.0|nan|nan|nan|nan
33.0|-115.1|6.0|nan|nan|nan|nan
33.05|-120.3|6.0|nan|nan|nan|nan
33.05|-120.25|6.0|nan|nan|nan|nan
33.05|-120.2|6.0|nan|nan|nan|nan
33.05|-120.15|6.0|nan|nan|nan|nan
33.05|-120.1|6.0|nan|nan|nan|nan
33.05|-120.05|6.0|nan|nan|nan|nan
33.05|-120.0|6.0|nan|nan|nan|nan
33.05|-119.95|6.0|nan|nan|nan|nan
33.05|-119.9|6.0|nan|nan|nan|nan
33.05|-119.85|6.0|nan|nan|nan|nan
33.05|-119.8|6.0|nan|nan|nan|nan
33.05|-119.75|6.0|nan|nan|nan|nan
33.05|-119.7|6.0|nan|nan|nan|nan
33.05|-119.65|6.0|nan|nan|nan|nan
33.05|-119.6|6.0|nan|nan|nan|nan
33.05|-119.55|6.0|nan|nan|nan|nan
33.05|-119.5|6.0|nan|nan|nan|nan
33.05|-119.45|6.0|nan|nan|nan|nan
33.05|-119.4|6.0|nan|nan|nan|nan
33.05|-119.35|6.0|nan|nan|nan|nan
33.05|-119.3|6.0|nan|nan|nan|nan
33.05|-119.25|6.0|nan|nan|nan|nan
33.05|-119.2|6.0|nan|nan|nan|nan
33.05|-119.15|6.0|nan|nan|nan|nan
33.05|-119.1|6.0|nan|nan|nan|nan
33.05|-119.05|6.0|nan|nan|nan|nan
33.05|-119.0|6.0|nan|nan|nan|nan
33.05|-118.95|6.0|nan|nan|nan|nan
33.05|-118.9|6.0|nan|nan|nan|nan
33.05|-118.85|6.0|nan|nan|nan|nan
33.05|-118.8|6.0|nan|nan|nan|nan
33.05|-118.75|6.0|nan|nan|nan|nan
33.05|-118.7|6.0|nan|nan|nan|nan
33.05|-118.65|6.0|nan|nan|nan|nan
33.05|-118.6|6.0|nan|nan|nan|nan
33.05|-118.55|6.0|nan|nan|nan|nan
33.05|-118.5|6.0|nan|nan|nan|nan
33.05|-118.45|6.0|nan|nan|nan|nan
33.05|-118.4|6.0|nan|nan|nan|nan
33.05|-118.35|6.0|nan|nan|nan|nan
33.05|-118.3|6.0|nan|nan|nan|nan
33.05|-118.25|6.0|nan|nan|nan|nan
33.05|-118.2|6.0|nan|nan|nan|nan
33.05|-118.15|6.0|nan|nan|nan|nan
33.05|-118.1|6.0|nan|nan|nan|nan
33.05|-118.05|6.0|nan|nan|nan|nan
33.05|-118.0|6.0|nan|nan|nan|nan
33.05|-117.95|6.0|nan|nan|nan|nan
33.05|-117.9|6.0|nan|nan|nan|nan
33.05|-117.85|6.0|nan|nan|nan|nan
33.05|-117.8|6.0|nan|nan|nan|nan
33.05|-117.75|6.0|nan|nan|nan|nan
33.05|-117.7|6.0|nan|nan|nan|nan
33.05|-117.65|6.0|nan|nan|nan|nan
33.05|-117.6|6.0|nan|nan|nan|nan
33.05|-117.55|6.0|nan|nan|nan|nan
33.05|-117.5|6.0|3.42967|nan|0.56997|nan
33.05|-117.45|6.0|3.43163|nan|0.55713|nan
33.05|-117.4|6.0|3.43087|nan|0.54687|nan
33.05|-117.35|6.0|3.41666|nan|0.53268|nan
33.05|-117.3|6.0|3.40107|nan|0.51077|nan
33.05|-117.25|6.0|3.39179|nan|0.50444|nan
33.05|-117.2|6.0|3.39288|nan|0.50093|nan
33.05|-117.15|6.0|3.39501|nan|0.49555|nan
33.05|-117.1|6.0|3.39561|nan|0.48872|nan
33.05|-117.05|6.0|3.41431|nan|0.46427|nan
33.05|-117.0|6.0|3.40025|nan|0.46666|nan
33.05|-116.95|6.0|3.4138|nan|0.46898|nan
33.05|-116.9|6.0|3.42708|nan|0.46232|nan
33.05|-116.85|6.0|3.44199|nan|0.4583|nan
33.05|-116.8|6.0|3.48168|nan|0.48506|nan
33.05|-116.75|6.0|3.4987|nan|0.49494|nan
33.05|-116.7|6.0|3.5304|nan|0.50317|nan
33.05|-116.65|6.0|3.535|nan|0.49976|nan
33.05|-116.6|6.0|3.524|nan|0.5011|nan
33.05|-116.55|6.0|3.48571|nan|0.51676|nan
33.05|-116.5|6.0|3.46274|nan|0.5265|nan
33.05|-116.45|6.0|3.43688|nan|0.53629|nan
33.05|-116.4|6.0|3.3761|nan|0.55909|nan
33.05|-116.35|6.0|3.34594|nan|0.57082|nan
33.05|-116.3|6.0|3.29376|nan|0.60013|nan
33.05|-116.25|6.0|3.27583|nan|0.60401|nan
33.05|-116.2|6.0|3.25858|nan|0.6088|nan
